campaign,zone,production_label,specie,production,yield_value,yield_unit
2021,04,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"19,7",quintal_per_hectare
2022,04,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"15,0",quintal_per_hectare
2023,04,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2024,04,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,1",quintal_per_hectare
2025,04,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,4",quintal_per_hectare
2021,05,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,3",quintal_per_hectare
2022,05,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,2",quintal_per_hectare
2023,05,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2024,05,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,3",quintal_per_hectare
2025,05,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,0",quintal_per_hectare
2021,07,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"17,5",quintal_per_hectare
2022,07,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"15,0",quintal_per_hectare
2023,07,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"16,6",quintal_per_hectare
2024,07,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2025,07,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,6",quintal_per_hectare
2021,08,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2022,08,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2023,08,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,0",quintal_per_hectare
2024,08,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2025,08,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,0",quintal_per_hectare
2021,09,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,9",quintal_per_hectare
2022,09,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,8",quintal_per_hectare
2023,09,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,8",quintal_per_hectare
2024,09,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"41,1",quintal_per_hectare
2025,09,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,4",quintal_per_hectare
2021,10,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0",quintal_per_hectare
2022,10,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,9",quintal_per_hectare
2023,10,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2024,10,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2025,10,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2021,11,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,7",quintal_per_hectare
2022,11,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,6",quintal_per_hectare
2023,11,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,8",quintal_per_hectare
2024,11,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,8",quintal_per_hectare
2025,11,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,9",quintal_per_hectare
2021,12,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,6",quintal_per_hectare
2022,12,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,4",quintal_per_hectare
2023,12,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,2",quintal_per_hectare
2024,12,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,2",quintal_per_hectare
2025,12,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,2",quintal_per_hectare
2021,13,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2022,13,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,1",quintal_per_hectare
2023,13,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,6",quintal_per_hectare
2024,13,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,7",quintal_per_hectare
2025,13,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,3",quintal_per_hectare
2021,14,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,0",quintal_per_hectare
2022,14,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,0",quintal_per_hectare
2023,14,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"41,0",quintal_per_hectare
2024,14,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,0",quintal_per_hectare
2025,14,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"42,0",quintal_per_hectare
2021,15,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2022,15,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,7",quintal_per_hectare
2023,15,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2024,15,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,8",quintal_per_hectare
2025,15,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0",quintal_per_hectare
2021,16,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,2",quintal_per_hectare
2022,16,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,3",quintal_per_hectare
2023,16,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,4",quintal_per_hectare
2024,16,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,3",quintal_per_hectare
2025,16,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,5",quintal_per_hectare
2021,17,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,2",quintal_per_hectare
2022,17,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,4",quintal_per_hectare
2023,17,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,1",quintal_per_hectare
2024,17,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,1",quintal_per_hectare
2025,17,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,9",quintal_per_hectare
2021,18,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2022,18,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2023,18,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,0",quintal_per_hectare
2024,18,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2025,18,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,7",quintal_per_hectare
2021,19,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,1",quintal_per_hectare
2022,19,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,1",quintal_per_hectare
2023,19,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,4",quintal_per_hectare
2024,19,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,6",quintal_per_hectare
2025,19,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,3",quintal_per_hectare
2021,21,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2022,21,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2023,21,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2024,21,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,6",quintal_per_hectare
2025,21,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,2",quintal_per_hectare
2021,2B,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,0",quintal_per_hectare
2022,2B,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,0",quintal_per_hectare
2023,2B,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"19,0",quintal_per_hectare
2024,2B,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,0",quintal_per_hectare
2025,2B,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,0",quintal_per_hectare
2021,22,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,9",quintal_per_hectare
2022,22,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,4",quintal_per_hectare
2023,22,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,3",quintal_per_hectare
2024,22,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"56,5",quintal_per_hectare
2025,22,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"43,0",quintal_per_hectare
2021,23,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,4",quintal_per_hectare
2022,23,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,5",quintal_per_hectare
2023,23,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,7",quintal_per_hectare
2024,23,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2025,23,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,3",quintal_per_hectare
2021,24,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,0",quintal_per_hectare
2022,24,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,4",quintal_per_hectare
2023,24,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,5",quintal_per_hectare
2024,24,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,5",quintal_per_hectare
2025,24,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,5",quintal_per_hectare
2021,25,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"10,0",quintal_per_hectare
2022,25,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,1",quintal_per_hectare
2023,25,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0",quintal_per_hectare
2024,25,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"16,0",quintal_per_hectare
2025,25,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,0",quintal_per_hectare
2021,26,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,8",quintal_per_hectare
2022,26,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,2",quintal_per_hectare
2023,26,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,0",quintal_per_hectare
2024,26,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2025,26,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,3",quintal_per_hectare
2021,27,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2022,27,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2023,27,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2024,27,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,0",quintal_per_hectare
2025,27,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"43,7",quintal_per_hectare
2021,28,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2022,28,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2023,28,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,0",quintal_per_hectare
2024,28,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2025,28,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,9",quintal_per_hectare
2021,29,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,0",quintal_per_hectare
2022,29,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,4",quintal_per_hectare
2023,29,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,2",quintal_per_hectare
2024,29,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"58,3",quintal_per_hectare
2025,29,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2021,30,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,3",quintal_per_hectare
2022,30,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,3",quintal_per_hectare
2023,30,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,6",quintal_per_hectare
2024,30,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,3",quintal_per_hectare
2025,30,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,5",quintal_per_hectare
2021,31,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2022,31,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,7",quintal_per_hectare
2023,31,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2024,31,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,8",quintal_per_hectare
2025,31,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,4",quintal_per_hectare
2021,32,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,6",quintal_per_hectare
2022,32,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,0",quintal_per_hectare
2023,32,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,2",quintal_per_hectare
2024,32,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,1",quintal_per_hectare
2025,32,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,7",quintal_per_hectare
2021,33,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,7",quintal_per_hectare
2022,33,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,8",quintal_per_hectare
2023,33,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,8",quintal_per_hectare
2024,33,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,6",quintal_per_hectare
2025,33,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,0",quintal_per_hectare
2021,34,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,9",quintal_per_hectare
2022,34,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,7",quintal_per_hectare
2023,34,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,3",quintal_per_hectare
2024,34,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2025,34,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,5",quintal_per_hectare
2021,35,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,3",quintal_per_hectare
2022,35,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,4",quintal_per_hectare
2023,35,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"44,6",quintal_per_hectare
2024,35,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"50,4",quintal_per_hectare
2025,35,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2021,36,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2022,36,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0",quintal_per_hectare
2023,36,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2024,36,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2025,36,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,8",quintal_per_hectare
2021,37,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2022,37,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2023,37,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2024,37,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,0",quintal_per_hectare
2025,37,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,7",quintal_per_hectare
2021,38,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,6",quintal_per_hectare
2022,38,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,8",quintal_per_hectare
2023,38,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,8",quintal_per_hectare
2024,38,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2025,38,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2021,39,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"15,0",quintal_per_hectare
2022,39,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2023,39,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,0",quintal_per_hectare
2024,39,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,2",quintal_per_hectare
2025,39,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,5",quintal_per_hectare
2021,40,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,7",quintal_per_hectare
2022,40,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,3",quintal_per_hectare
2023,40,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,9",quintal_per_hectare
2024,40,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,7",quintal_per_hectare
2025,40,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"18,2",quintal_per_hectare
2021,41,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2022,41,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2023,41,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2024,41,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2025,41,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,8",quintal_per_hectare
2021,42,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2022,42,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,6",quintal_per_hectare
2023,42,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0",quintal_per_hectare
2024,42,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,0",quintal_per_hectare
2025,42,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,9",quintal_per_hectare
2021,43,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"15,0",quintal_per_hectare
2022,43,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"19,4",quintal_per_hectare
2023,43,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"16,7",quintal_per_hectare
2024,43,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"15,0",quintal_per_hectare
2025,43,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"20,9",quintal_per_hectare
2021,44,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"44,6",quintal_per_hectare
2022,44,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,1",quintal_per_hectare
2023,44,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"42,7",quintal_per_hectare
2024,44,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,2",quintal_per_hectare
2025,44,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"43,1",quintal_per_hectare
2021,45,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2022,45,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2023,45,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0",quintal_per_hectare
2024,45,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,0",quintal_per_hectare
2025,45,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,8",quintal_per_hectare
2021,46,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,3",quintal_per_hectare
2022,46,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,1",quintal_per_hectare
2023,46,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,8",quintal_per_hectare
2024,46,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,8",quintal_per_hectare
2025,46,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,1",quintal_per_hectare
2021,47,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,5",quintal_per_hectare
2022,47,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,8",quintal_per_hectare
2023,47,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,2",quintal_per_hectare
2024,47,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,9",quintal_per_hectare
2025,47,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,3",quintal_per_hectare
2021,48,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2022,48,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,2",quintal_per_hectare
2023,48,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,3",quintal_per_hectare
2024,48,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,4",quintal_per_hectare
2025,48,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0",quintal_per_hectare
2021,49,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,9",quintal_per_hectare
2022,49,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,4",quintal_per_hectare
2023,49,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,8",quintal_per_hectare
2024,49,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,8",quintal_per_hectare
2025,49,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,5",quintal_per_hectare
2021,50,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,0",quintal_per_hectare
2022,50,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,0",quintal_per_hectare
2023,50,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"38,0",quintal_per_hectare
2024,50,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,0",quintal_per_hectare
2025,50,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2021,51,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,0",quintal_per_hectare
2022,51,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,0",quintal_per_hectare
2023,51,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,0",quintal_per_hectare
2024,51,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0",quintal_per_hectare
2025,51,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2021,52,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2022,52,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,8",quintal_per_hectare
2023,52,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2024,52,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,0",quintal_per_hectare
2025,52,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2021,53,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,0",quintal_per_hectare
2022,53,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,6",quintal_per_hectare
2023,53,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,6",quintal_per_hectare
2024,53,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"23,1",quintal_per_hectare
2025,53,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,4",quintal_per_hectare
2021,54,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2022,54,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2023,54,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2024,54,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"26,0",quintal_per_hectare
2025,54,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"29,4",quintal_per_hectare
2021,55,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"27,0",quintal_per_hectare
2022,55,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2023,55,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2024,55,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2025,55,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"34,0",quintal_per_hectare
2021,56,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,3",quintal_per_hectare
2022,56,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,4",quintal_per_hectare
2023,56,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,7",quintal_per_hectare
2024,56,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"41,4",quintal_per_hectare
2025,56,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"28,0",quintal_per_hectare
2021,57,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2022,57,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,7",quintal_per_hectare
2023,57,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"25,0",quintal_per_hectare
2024,57,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,0",quintal_per_hectare
2025,57,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"37,0",quintal_per_hectare
2021,58,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"21,0",quintal_per_hectare
2022,58,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"24,3",quintal_per_hectare
2023,58,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"22,0",quintal_per_hectare
2024,58,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"15,5",quintal_per_hectare
2025,58,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"33,8",quintal_per_hectare
2021,59,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"32,2",quintal_per_hectare
2022,59,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"45,0",quintal_per_hectare
2023,59,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2024,59,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"35,8",quintal_per_hectare
2025,59,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"46,2",quintal_per_hectare
2021,60,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,5",quintal_per_hectare
2022,60,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"41,2",quintal_per_hectare
2023,60,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2024,60,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"31,0",quintal_per_hectare
2025,60,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"43,3",quintal_per_hectare
2021,61,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"30,0",quintal_per_hectare
2022,61,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,0",quintal_per_hectare
2023,61,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"40,0",quintal_per_hectare
2024,61,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"36,0",quintal_per_hectare
2025,61,Pois protéagineux,pisum_sativum,winter_proteaginous_pea,"39,0",quintal_per_hectare
