campaign,zone,production_label,specie,production,yield_value,yield_unit
2019,ILE-DE-FRANCE,Maïs grain,zea_mays,grain_corn,"81,9",quintal_per_hectare
2019,CENTRE-VAL DE LOIRE,Maïs grain,zea_mays,grain_corn,"78,4",quintal_per_hectare
2019,BOURGOGNE-FRANCHE-COMTÉ,Maïs grain,zea_mays,grain_corn,"73,7",quintal_per_hectare
2019,NORMANDIE,Maïs grain,zea_mays,grain_corn,80,quintal_per_hectare
2019,HAUTS-DE-FRANCE,Maïs grain,zea_mays,grain_corn,"88,2",quintal_per_hectare
2019,GRAND EST,Maïs grain,zea_mays,grain_corn,"95,2",quintal_per_hectare
2019,PAYS DE LA LOIRE,Maïs grain,zea_mays,grain_corn,"80,1",quintal_per_hectare
2019,BRETAGNE,Maïs grain,zea_mays,grain_corn,"88,6",quintal_per_hectare
2019,NOUVELLE AQUITAINE,Maïs grain,zea_mays,grain_corn,"93,8",quintal_per_hectare
2019,OCCITANIE,Maïs grain,zea_mays,grain_corn,"97,9",quintal_per_hectare
2019,AUVERGNE-RHÔNE-ALPES,Maïs grain,zea_mays,grain_corn,"86,1",quintal_per_hectare
2019,PACA,Maïs grain,zea_mays,grain_corn,"96,8",quintal_per_hectare
2019,CORSE,Maïs grain,zea_mays,grain_corn,120,quintal_per_hectare
2018,ILE-DE-FRANCE,Maïs grain,zea_mays,grain_corn,"83,2",quintal_per_hectare
2018,CENTRE-VAL DE LOIRE,Maïs grain,zea_mays,grain_corn,"99,6",quintal_per_hectare
2018,BOURGOGNE-FRANCHE-COMTÉ,Maïs grain,zea_mays,grain_corn,"72,6",quintal_per_hectare
2018,NORMANDIE,Maïs grain,zea_mays,grain_corn,89,quintal_per_hectare
2018,HAUTS-DE-FRANCE,Maïs grain,zea_mays,grain_corn,"83,4",quintal_per_hectare
2018,GRAND EST,Maïs grain,zea_mays,grain_corn,"94,2",quintal_per_hectare
2018,PAYS DE LA LOIRE,Maïs grain,zea_mays,grain_corn,90,quintal_per_hectare
