year,month,zone,production_label,specie,waiting_price,final_price,price_unit,product_output_specie,organic
2021,2,PAYS-DE-LA-LOIRE,Lait de vache,bos_taurus,"340,58","371,3",cubic_meter,milk,false
2021,3,PAYS-DE-LA-LOIRE,Lait de vache,bos_taurus,"334,25","365,14",cubic_meter,milk,false
2021,4,PAYS-DE-LA-LOIRE,Lait de vache,bos_taurus,"338,55","369,72",cubic_meter,milk,false
2021,5,PAYS-DE-LA-LOIRE,Lait de vache,bos_taurus,"342,84","370,57",cubic_meter,milk,false
2021,6,PAYS-DE-LA-LOIRE,Lait de vache,bos_taurus,"352,88","373,1",cubic_meter,milk,false
2021,7,PAYS-DE-LA-LOIRE,Lait de vache,bos_taurus,"363,96","381,99",cubic_meter,milk,false
2013,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,false
2013,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"313,37","330,58",cubic_meter,milk,false
2013,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"305,87","320,34",cubic_meter,milk,false
2013,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"310,17","321,38",cubic_meter,milk,false
2013,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"308,31","328,07",cubic_meter,milk,false
2013,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"364,75","372,71",cubic_meter,milk,false
2013,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"369,49","374,04",cubic_meter,milk,false
2013,8,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"367,83","372,82",cubic_meter,milk,false
2013,9,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"359,47","373,88",cubic_meter,milk,false
2013,10,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"337,35","354,73",cubic_meter,milk,false
2013,11,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"341,54","362,88",cubic_meter,milk,false
2013,12,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"357,14","381,52",cubic_meter,milk,false
2014,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,8,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,9,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,10,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,11,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2014,12,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,8,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,9,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,10,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,11,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2015,12,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2016,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"289,75","306,32",cubic_meter,milk,false
2016,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"285,12","299,72",cubic_meter,milk,false
2016,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"280,47","295,93",cubic_meter,milk,false
2016,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"267,47","280,06",cubic_meter,milk,false
2016,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"263,47","275,54",cubic_meter,milk,false
2016,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"260,96","269,38",cubic_meter,milk,false
2016,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"265,3","270,98",cubic_meter,milk,false
2016,8,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"282,39","289,9",cubic_meter,milk,false
2016,9,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"284,77","294,58",cubic_meter,milk,false
2016,10,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"290,8","311,73",cubic_meter,milk,false
2016,11,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"290,9","312,86",cubic_meter,milk,false
2016,12,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"300,64","319,07",cubic_meter,milk,false
2017,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"321,64","339,71",cubic_meter,milk,false
2017,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"320,07","331,72",cubic_meter,milk,false
2017,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"310,68","319,3",cubic_meter,milk,false
2017,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"301,22","310,46",cubic_meter,milk,false
2017,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"301,84","313,46",cubic_meter,milk,false
2017,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"306,46","311,09",cubic_meter,milk,false
2017,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"333,56","338,3",cubic_meter,milk,false
2017,8,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"341,16","349,49",cubic_meter,milk,false
2017,9,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"350,58","370,07",cubic_meter,milk,false
2017,10,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"342,21","363,44",cubic_meter,milk,false
2017,11,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"347,67","372,8",cubic_meter,milk,false
2017,12,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"340,6","364,68",cubic_meter,milk,false
2018,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"332,76","348,9",cubic_meter,milk,false
2018,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"328,92",344,cubic_meter,milk,false
2018,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"318,98","332,04",cubic_meter,milk,false
2018,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"306,64","316,26",cubic_meter,milk,false
2018,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"301,82","310,53",cubic_meter,milk,false
2018,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"312,99","318,31",cubic_meter,milk,false
2018,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"335,08","337,39",cubic_meter,milk,false
2018,8,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"349,64","356,3",cubic_meter,milk,false
2018,9,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"350,93","362,76",cubic_meter,milk,false
2018,10,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"353,9","372,12",cubic_meter,milk,false
2018,11,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"351,92","370,65",cubic_meter,milk,false
2018,12,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"353,23","370,64",cubic_meter,milk,false
2019,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"346,52","362,42",cubic_meter,milk,false
2019,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"350,83","361,24",cubic_meter,milk,false
2019,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"351,96","351,07",cubic_meter,milk,false
2019,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"332,53","340,68",cubic_meter,milk,false
2019,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"330,16","339,94",cubic_meter,milk,false
2019,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"339,7","346,61",cubic_meter,milk,false
2019,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"354,91","357,53",cubic_meter,milk,false
2019,8,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"361,49","368,17",cubic_meter,milk,false
2019,9,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"360,94",376,cubic_meter,milk,false
2019,10,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"364,39","386,45",cubic_meter,milk,false
2019,11,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"359,4","385,33",cubic_meter,milk,false
2019,12,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"360,52","385,51",cubic_meter,milk,false
2020,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"361,18","386,66",cubic_meter,milk,false
2020,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"358,25","377,27",cubic_meter,milk,false
2020,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"351,36","369,83",cubic_meter,milk,false
2020,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"338,18","355,85",cubic_meter,milk,false
2020,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"329,71","343,15",cubic_meter,milk,false
2020,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"333,64","347,65",cubic_meter,milk,false
2020,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"349,09","358,82",cubic_meter,milk,false
2020,8,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"357,97","371,1",cubic_meter,milk,false
2020,9,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"363,31","383,94",cubic_meter,milk,false
2020,10,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"368,45","401,78",cubic_meter,milk,false
2020,11,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"354,76","386,64",cubic_meter,milk,false
2020,12,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"355,33","386,08",cubic_meter,milk,false
2021,1,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"358,88","388,26",cubic_meter,milk,false
2021,2,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"354,97","374,81",cubic_meter,milk,false
2021,3,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"350,49","367,75",cubic_meter,milk,false
2021,4,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"337,33","354,28",cubic_meter,milk,false
2021,5,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"337,35","355,09",cubic_meter,milk,false
2021,6,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,"347,6","358,68",cubic_meter,milk,false
2021,7,PROVENCE-ALPES-COTE D'AZUR,Lait de vache,bos_taurus,,,cubic_meter,milk,false
2013,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,"412,54",cubic_meter,milk,true
2013,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,8,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,9,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,10,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,11,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2013,12,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,S.,S.,cubic_meter,milk,true
2014,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,457,"470,07",cubic_meter,milk,true
2014,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"451,6","464,17",cubic_meter,milk,true
2014,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"447,54","449,94",cubic_meter,milk,true
2014,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"402,75","412,54",cubic_meter,milk,true
2014,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"397,21","414,88",cubic_meter,milk,true
2014,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"416,88","429,26",cubic_meter,milk,true
2014,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"467,31","471,33",cubic_meter,milk,true
2014,8,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"479,75","488,15",cubic_meter,milk,true
2014,9,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"480,35","492,58",cubic_meter,milk,true
2014,10,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"458,23","471,93",cubic_meter,milk,true
2014,11,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"440,99","455,78",cubic_meter,milk,true
2014,12,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"402,69","413,2",cubic_meter,milk,true
2015,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"446,02","451,02",cubic_meter,milk,true
2015,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"438,66","443,81",cubic_meter,milk,true
2015,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"427,52","426,66",cubic_meter,milk,true
2015,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"392,52","397,67",cubic_meter,milk,true
2015,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"395,23",402,cubic_meter,milk,true
2015,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"409,03","413,45",cubic_meter,milk,true
2015,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"443,69","440,96",cubic_meter,milk,true
2015,8,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"455,33","457,86",cubic_meter,milk,true
2015,9,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"461,81","473,33",cubic_meter,milk,true
2015,10,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"439,22","459,87",cubic_meter,milk,true
2015,11,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"434,97","449,3",cubic_meter,milk,true
2015,12,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"429,8","442,08",cubic_meter,milk,true
2016,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"460,3","467,67",cubic_meter,milk,true
2016,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"456,49","460,32",cubic_meter,milk,true
2016,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"451,73","460,81",cubic_meter,milk,true
2016,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,403,"409,36",cubic_meter,milk,true
2016,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"400,9","413,56",cubic_meter,milk,true
2016,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"407,86","417,35",cubic_meter,milk,true
2016,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"438,47","437,5",cubic_meter,milk,true
2016,8,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"450,02","449,35",cubic_meter,milk,true
2016,9,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"468,53","470,75",cubic_meter,milk,true
2016,10,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"472,59","487,65",cubic_meter,milk,true
2016,11,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"462,02","477,4",cubic_meter,milk,true
2016,12,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"458,09","472,15",cubic_meter,milk,true
2017,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"481,65","495,93",cubic_meter,milk,true
2017,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"475,21","477,93",cubic_meter,milk,true
2017,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"466,9","467,35",cubic_meter,milk,true
2017,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"407,14","415,67",cubic_meter,milk,true
2017,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"406,47","416,23",cubic_meter,milk,true
2017,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"435,63","438,52",cubic_meter,milk,true
2017,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"454,37","452,13",cubic_meter,milk,true
2017,8,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"465,19","462,97",cubic_meter,milk,true
2017,9,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"489,88","496,43",cubic_meter,milk,true
2017,10,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"488,17","497,32",cubic_meter,milk,true
2017,11,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"478,59","491,15",cubic_meter,milk,true
2017,12,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"478,92","491,17",cubic_meter,milk,true
2018,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"488,35","492,68",cubic_meter,milk,true
2018,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"466,66","471,72",cubic_meter,milk,true
2018,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"456,42","459,72",cubic_meter,milk,true
2018,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"402,04","405,76",cubic_meter,milk,true
2018,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"400,66","405,49",cubic_meter,milk,true
2018,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"430,69","430,73",cubic_meter,milk,true
2018,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"446,63","443,9",cubic_meter,milk,true
2018,8,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"463,84","458,75",cubic_meter,milk,true
2018,9,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"487,32","488,89",cubic_meter,milk,true
2018,10,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,494,"500,94",cubic_meter,milk,true
2018,11,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"489,27","498,74",cubic_meter,milk,true
2018,12,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"482,44","490,51",cubic_meter,milk,true
2019,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"483,82","491,53",cubic_meter,milk,true
2019,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"476,52","480,61",cubic_meter,milk,true
2019,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"461,97","461,84",cubic_meter,milk,true
2019,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"409,74","412,91",cubic_meter,milk,true
2019,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"409,48","417,27",cubic_meter,milk,true
2019,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"441,39","444,06",cubic_meter,milk,true
2019,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"461,81","455,74",cubic_meter,milk,true
2019,8,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"473,07","473,45",cubic_meter,milk,true
2019,9,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"495,8","503,47",cubic_meter,milk,true
2019,10,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"496,75","509,22",cubic_meter,milk,true
2019,11,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"495,26","513,08",cubic_meter,milk,true
2019,12,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"488,83","503,71",cubic_meter,milk,true
2020,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"478,09","489,77",cubic_meter,milk,true
2020,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"472,38","479,43",cubic_meter,milk,true
2020,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"460,8","469,17",cubic_meter,milk,true
2020,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"410,63","420,76",cubic_meter,milk,true
2020,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"408,59","417,76",cubic_meter,milk,true
2020,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"426,71","432,7",cubic_meter,milk,true
2020,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"459,91","460,16",cubic_meter,milk,true
2020,8,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"468,08","467,72",cubic_meter,milk,true
2020,9,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"494,51","506,4",cubic_meter,milk,true
2020,10,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"502,97","527,93",cubic_meter,milk,true
2020,11,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"495,68","519,42",cubic_meter,milk,true
2020,12,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"487,69","511,49",cubic_meter,milk,true
2021,1,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"477,01","500,66",cubic_meter,milk,true
2021,2,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"469,54","481,15",cubic_meter,milk,true
2021,3,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"456,68","468,35",cubic_meter,milk,true
2021,4,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"409,56","424,32",cubic_meter,milk,true
2021,5,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"411,06","428,89",cubic_meter,milk,true
2021,6,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"428,13","437,13",cubic_meter,milk,true
2021,7,AUVERGNE-RHONE-ALPES,Lait de vache,bos_taurus,"460,43","465,96",cubic_meter,milk,true
2013,1,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"462,43",cubic_meter,milk,true
2013,2,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"452,41",cubic_meter,milk,true
2013,3,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"445,13",cubic_meter,milk,true
2013,4,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"447,28",cubic_meter,milk,true
2013,5,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"457,42",cubic_meter,milk,true
2013,6,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"469,01",cubic_meter,milk,true
2013,7,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"467,99",cubic_meter,milk,true
2013,8,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"468,05",cubic_meter,milk,true
2013,9,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"483,31",cubic_meter,milk,true
2013,10,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"492,05",cubic_meter,milk,true
2013,11,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"491,78",cubic_meter,milk,true
2013,12,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,S.,"482,62",cubic_meter,milk,true
2014,1,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"473,86","495,03",cubic_meter,milk,true
2014,2,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"472,38","488,03",cubic_meter,milk,true
2014,3,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"439,72","471,57",cubic_meter,milk,true
2014,4,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"406,65","460,63",cubic_meter,milk,true
2014,5,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"416,72","476,72",cubic_meter,milk,true
2014,6,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,435,"478,26",cubic_meter,milk,true
2014,7,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"479,06","503,09",cubic_meter,milk,true
2014,8,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"477,11","504,44",cubic_meter,milk,true
2014,9,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"481,13","518,8",cubic_meter,milk,true
2014,10,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"455,74","509,92",cubic_meter,milk,true
2014,11,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"444,07","488,15",cubic_meter,milk,true
2014,12,BOURGOGNE-FRANCHE-COMTE,Lait de vache,bos_taurus,"440,06","485,83",cubic_meter,milk,true
