year,month,zone,production_label,specie,waiting_price,final_price,price_unit,product_output_specie
2020,1,Auvergne-Rhônes-Alpes,Maïs,zea_mays,0,0,ton,grain
2020,1,Bourgogne-Franche-Comté,Colza,brassica_napus_napus,0,"390,926870885016",ton,grain
2020,1,Bourgogne-Franche-Comté,Maïs,zea_mays,0,"150,745985968089",ton,grain
2020,1,Bourgogne-Franche-Comté,Tournesol,helianthus_annuus,0,"407,4",ton,grain
2020,1,Bretagne,Triticale,x_triticosecale,0,"182,512743928007",ton,grain
2020,1,Centre - Est,Orge brassic,hordeum_vulgare,0,"153,183333333333",ton,grain
2020,1,Centre - Est,Orge brassic,hordeum_vulgare,0,"159,101666666667",ton,grain
2020,1,Centre - Est,Orge de mout,hordeum_vulgare,0,"146,9025",ton,grain
2020,1,Centre - Ouest,Maïs,zea_mays,0,"155,584544753783",ton,grain
2020,1,Centre-Val de Loire,Colza,brassica_napus_napus,0,"347,364868528201",ton,grain
2020,1,Centre-Val de Loire,Pois,pisum_sativum,0,"182,740343026522",ton,grain
2020,1,Centre-Val de Loire,Tournesol,helianthus_annuus,0,"272,684245922629",ton,grain
2020,1,Centre-Val de Loire,Triticale,x_triticosecale,0,"159,230622306135",ton,grain
2020,1,Est,Maïs,zea_mays,0,"167,30077400172",ton,grain
2020,1,Est,Orge brassic,hordeum_vulgare,0,"185,21",ton,grain
2020,1,Est,Orge brassic,hordeum_vulgare,0,"193,321428571429",ton,grain
2020,1,Est,Orge de mout,hordeum_vulgare,0,"174,35375",ton,grain
2020,1,France,Colza,brassica_napus_napus,0,"360,087500002074",ton,grain
2020,1,France,Maïs,zea_mays,0,"160,948081100178",ton,grain
2020,1,France,Orge brassic,hordeum_vulgare,0,"176,461111111111",ton,grain
2020,1,France,Orge brassic,hordeum_vulgare,0,"180,418531746032",ton,grain
2020,1,France,Orge de mout,hordeum_vulgare,0,"167,534134615385",ton,grain
2020,1,France,Pois,pisum_sativum,0,"195,602675040696",ton,grain
2020,1,France,Tournesol,helianthus_annuus,0,"297,457467837727",ton,grain
2020,1,France,Triticale,x_triticosecale,0,"166,958759920547",ton,grain
2020,1,Grand Est,Colza,brassica_napus_napus,0,"367,45987224978",ton,grain
2020,1,Grand Est,Pois,pisum_sativum,0,"205,173728161802",ton,grain
2020,1,Hauts-de-France,Pois,pisum_sativum,0,"205,691935926387",ton,grain
2020,1,Nord-Maritime,Orge brassic,hordeum_vulgare,0,"190,99",ton,grain
2020,1,Nord-Maritime,Orge brassic,hordeum_vulgare,0,"188,8325",ton,grain
2020,1,Nord-Maritime,Orge de mout,hordeum_vulgare,0,"181,346153846154",ton,grain
2020,1,Normandie,Colza,brassica_napus_napus,0,"350,896100619625",ton,grain
2020,1,Normandie,Pois,pisum_sativum,0,"200,240126797797",ton,grain
2020,1,Nouvelle-Aquitaine,Colza,brassica_napus_napus,0,"350,386660068152",ton,grain
2020,1,Nouvelle-Aquitaine,Tournesol,helianthus_annuus,0,"279,008794868565",ton,grain
2020,1,Nouvelle-Aquitaine,Triticale,x_triticosecale,0,"160,67",ton,grain
2020,1,Occitanie,Tournesol,helianthus_annuus,0,"330,816477293778",ton,grain
2020,1,Occitanie,Triticale,x_triticosecale,0,"160,862404805024",ton,grain
2020,1,Pays de la Loire,Maïs,zea_mays,0,170,ton,grain
2020,1,Pays de la Loire,Tournesol,helianthus_annuus,0,"291,077929791702",ton,grain
2020,1,Pays de la Loire,Triticale,x_triticosecale,0,"175,320772545713",ton,grain
2020,1,Sud-Ouest,Maïs,zea_mays,0,"159,616777650633",ton,grain
2020,2,Auvergne-Rhônes-Alpes,Maïs,zea_mays,0,0,ton,grain
2020,2,Bourgogne-Franche-Comté,Colza,brassica_napus_napus,0,"402,193281172826",ton,grain
2020,2,Bourgogne-Franche-Comté,Maïs,zea_mays,0,"140,799908805756",ton,grain
2020,2,Bourgogne-Franche-Comté,Tournesol,helianthus_annuus,0,0,ton,grain
2020,2,Bretagne,Triticale,x_triticosecale,0,"174,273872023867",ton,grain
2020,2,Centre - Est,Orge brassic,hordeum_vulgare,0,"147,018333333333",ton,grain
2020,2,Centre - Est,Orge brassic,hordeum_vulgare,0,"151,522857142857",ton,grain
2020,2,Centre - Est,Orge de mout,hordeum_vulgare,0,"144,565",ton,grain
2020,2,Centre - Ouest,Blé tendre,triticum_aestivum,0,"175,764544258633",ton,grain
2020,2,Centre - Ouest,Maïs,zea_mays,0,"158,331317105384",ton,grain
2020,2,Centre-Val de Loire,Colza,brassica_napus_napus,0,"348,767361056314",ton,grain
2020,2,Centre-Val de Loire,Pois,pisum_sativum,0,"192,990608664337",ton,grain
2020,2,Centre-Val de Loire,Tournesol,helianthus_annuus,0,"274,797569723886",ton,grain
2020,2,Centre-Val de Loire,Triticale,x_triticosecale,0,"157,80110953518",ton,grain
2020,2,Est,Maïs,zea_mays,0,"159,394013168103",ton,grain
2020,2,Est,Orge brassic,hordeum_vulgare,0,"155,157142857143",ton,grain
2020,2,Est,Orge brassic,hordeum_vulgare,0,"159,15",ton,grain
2020,2,Est,Orge de mout,hordeum_vulgare,0,"152,59875",ton,grain
2020,2,France,Blé tendre,triticum_aestivum,0,"175,351838247679",ton,grain
2020,2,France,Colza,brassica_napus_napus,0,"360,23823701088",ton,grain
2020,2,France,Maïs,zea_mays,0,"157,79411767591",ton,grain
2020,2,France,Orge brassic,hordeum_vulgare,0,"158,697380952381",ton,grain
2020,2,France,Orge brassic,hordeum_vulgare,0,"171,996507936508",ton,grain
2020,2,France,Orge de mout,hordeum_vulgare,0,"153,397147435897",ton,grain
2020,2,France,Pois,pisum_sativum,0,"199,80829910579",ton,grain
2020,2,France,Tournesol,helianthus_annuus,0,"305,414170968483",ton,grain
2020,2,France,Triticale,x_triticosecale,0,"160,635985397518",ton,grain
2020,2,Grand Est,Colza,brassica_napus_napus,0,"362,370760579421",ton,grain
2020,2,Grand Est,Pois,pisum_sativum,0,"213,079287697839",ton,grain
2020,2,Hauts-de-France,Pois,pisum_sativum,0,"172,646987819598",ton,grain
2020,2,Nord-Est,Blé tendre,triticum_aestivum,0,"170,535870059339",ton,grain
2020,2,Nord-Maritime,Blé tendre,triticum_aestivum,0,"179,787892812478",ton,grain
2020,2,Nord-Maritime,Orge brassic,hordeum_vulgare,0,"173,916666666667",ton,grain
2020,2,Nord-Maritime,Orge brassic,hordeum_vulgare,0,"205,316666666667",ton,grain
2020,2,Nord-Maritime,Orge de mout,hordeum_vulgare,0,"163,027692307692",ton,grain
2020,2,Normandie,Colza,brassica_napus_napus,0,"356,193646944294",ton,grain
2020,2,Normandie,Pois,pisum_sativum,0,"198,115679778218",ton,grain
2020,2,Nouvelle-Aquitaine,Blé tendre,triticum_aestivum,0,"172,727363559769",ton,grain
2020,2,Nouvelle-Aquitaine,Colza,brassica_napus_napus,0,"354,685407901851",ton,grain
2020,2,Nouvelle-Aquitaine,Tournesol,helianthus_annuus,0,"298,975975430601",ton,grain
2020,2,Nouvelle-Aquitaine,Triticale,x_triticosecale,0,"158,45",ton,grain
